income_groups,age,gender,year,population
upper_middle_income,91.0,1.0,2003.0,145933.0
upper_middle_income,91.0,1.0,2004.0,157986.0
upper_middle_income,91.0,1.0,2006.0,180246.0
upper_middle_income,91.0,1.0,2007.0,186954.0
upper_middle_income,91.0,1.0,2008.0,196749.0
upper_middle_income,91.0,1.0,2009.0,208510.0
upper_middle_income,91.0,1.0,2010.0,224439.0
upper_middle_income,91.0,3.0,2012.0,263581.0
upper_middle_income,91.0,1.0,2014.0,300278.0
upper_middle_income_typo,91.0,1.0,2015.0,327464.0
upper_middle_income,91.0,1.0,2016.0,352576.0
upper_middle_income,91.0,1.0,2017.0,368696.0
upper_middle_income,91.0,1.0,2019.0,419852.0
upper_middle_income,91.0,1.0,2020.0,437775.0
upper_middle_income,91.0,1.0,2023.0,470623.0
upper_middle_income,91.0,1.0,2024.0,495323.0
upper_middle_income,91.0,2.0,1950.0,71732.0
upper_middle_income,91.0,2.0,1955.0,62804.0
upper_middle_income,91.0,2.0,1956.0,60634.0
upper_middle_income,91.0,2.0,1957.0,58317.0
upper_middle_income,91.0,2.0,1958.0,56537.0
upper_middle_income,91.0,2.0,1960.0,51992.0
upper_middle_income,91.0,2.0,1961.0,48902.0
upper_middle_income,91.0,2.0,1962.0,47471.0
upper_middle_income,91.0,2.0,1963.0,47141.0
upper_middle_income,91.0,2.0,1965.0,47482.0
upper_middle_income,91.0,2.0,1966.0,48735.0
upper_middle_income,91.0,2.0,1967.0,50884.0
upper_middle_income_typo,91.0,2.0,1968.0,51897.0
upper_middle_income_typo,91.0,2.0,1969.0,54822.0
upper_middle_income,91.0,2.0,1970.0,56681.0
upper_middle_income,91.0,3.0,1971.0,61800.0
upper_middle_income,91.0,2.0,1972.0,67754.0
upper_middle_income,91.0,2.0,1973.0,70669.0
upper_middle_income,91.0,2.0,1976.0,84472.0
upper_middle_income_typo,91.0,2.0,1977.0,89297.0
upper_middle_income,91.0,2.0,1978.0,92652.0
upper_middle_income,91.0,2.0,1979.0,102130.0
upper_middle_income,91.0,2.0,1980.0,107978.0
upper_middle_income,91.0,2.0,1981.0,106580.0
upper_middle_income,91.0,2.0,1983.0,115385.0
upper_middle_income,91.0,2.0,1984.0,125824.0
upper_middle_income,91.0,2.0,1985.0,135079.0
upper_middle_income,91.0,3.0,1986.0,146583.0
upper_middle_income,91.0,2.0,1987.0,158360.0
upper_middle_income,91.0,2.0,1988.0,169538.0
upper_middle_income,91.0,2.0,1989.0,181867.0
upper_middle_income,91.0,2.0,1990.0,194282.0
upper_middle_income,91.0,2.0,1992.0,239168.0
upper_middle_income,91.0,2.0,1993.0,253553.0
upper_middle_income,91.0,2.0,1995.0,280950.0
upper_middle_income,91.0,2.0,1997.0,308936.0
upper_middle_income,91.0,2.0,1998.0,319244.0
upper_middle_income,91.0,2.0,1999.0,334769.0
upper_middle_income_typo,91.0,2.0,2000.0,354000.0
upper_middle_income,91.0,2.0,2001.0,371735.0
upper_middle_income,91.0,2.0,2002.0,382996.0
upper_middle_income,91.0,2.0,2003.0,401127.0
upper_middle_income,91.0,2.0,2004.0,428558.0
upper_middle_income,91.0,2.0,2005.0,458004.0
upper_middle_income,91.0,2.0,2009.0,516098.0
upper_middle_income,91.0,2.0,2010.0,550077.0
upper_middle_income,91.0,3.0,2011.0,590147.0
upper_middle_income_typo,91.0,2.0,2012.0,624636.0
upper_middle_income,91.0,2.0,2013.0,657719.0
upper_middle_income,91.0,2.0,2014.0,704359.0
upper_middle_income,91.0,3.0,2015.0,766312.0
upper_middle_income,91.0,2.0,2016.0,819115.0
upper_middle_income,91.0,2.0,2017.0,848772.0
upper_middle_income_typo,91.0,2.0,2018.0,890301.0
upper_middle_income,91.0,2.0,2019.0,956800.0
upper_middle_income,91.0,2.0,2020.0,997627.0
upper_middle_income,91.0,2.0,2021.0,1021073.0
upper_middle_income,91.0,2.0,2022.0,1037296.0
upper_middle_income,91.0,2.0,2023.0,1068375.0
upper_middle_income,91.0,2.0,2024.0,1125176.0
upper_middle_income,92.0,1.0,1950.0,23788.0
upper_middle_income,92.0,1.0,1951.0,22845.0
upper_middle_income,92.0,1.0,1952.0,22553.0
upper_middle_income_typo,92.0,1.0,1957.0,19444.0
upper_middle_income,92.0,1.0,1959.0,18383.0
upper_middle_income,92.0,1.0,1962.0,15803.0
upper_middle_income,92.0,1.0,1964.0,14938.0
upper_middle_income,92.0,1.0,1965.0,14783.0
upper_middle_income,92.0,1.0,1966.0,14746.0
upper_middle_income,92.0,1.0,1969.0,16010.0
upper_middle_income,92.0,1.0,1970.0,16750.0
upper_middle_income,92.0,1.0,1971.0,17170.0
upper_middle_income,92.0,1.0,1974.0,20829.0
upper_middle_income_typo,92.0,1.0,1977.0,24269.0
upper_middle_income,92.0,1.0,1979.0,26159.0
upper_middle_income,92.0,1.0,1980.0,27683.0
upper_middle_income,92.0,1.0,1981.0,27996.0
upper_middle_income,92.0,1.0,1982.0,27676.0
upper_middle_income,92.0,1.0,1984.0,29743.0
upper_middle_income,92.0,1.0,1986.0,33412.0
upper_middle_income,92.0,1.0,1987.0,36165.0
upper_middle_income,92.0,1.0,1988.0,39334.0
upper_middle_income,92.0,1.0,1989.0,42428.0
upper_middle_income,92.0,1.0,1990.0,45437.0
upper_middle_income,92.0,1.0,1991.0,48043.0
upper_middle_income,92.0,1.0,1995.0,62117.0
upper_middle_income,92.0,1.0,1996.0,66105.0
upper_middle_income,92.0,1.0,1997.0,70580.0
upper_middle_income,92.0,1.0,1998.0,75484.0
upper_middle_income,92.0,1.0,2000.0,85494.0
upper_middle_income,92.0,1.0,2003.0,103007.0
upper_middle_income,92.0,1.0,2005.0,118751.0
upper_middle_income,92.0,1.0,2006.0,128974.0
upper_middle_income,92.0,1.0,2007.0,136419.0
upper_middle_income,92.0,1.0,2008.0,141755.0
upper_middle_income,92.0,1.0,2009.0,149458.0
upper_middle_income,92.0,1.0,2010.0,158969.0
upper_middle_income,92.0,1.0,2011.0,171132.0
upper_middle_income,92.0,1.0,2012.0,186583.0
upper_middle_income,92.0,1.0,2013.0,201282.0
upper_middle_income_typo,92.0,1.0,2014.0,214550.0
upper_middle_income,92.0,1.0,2015.0,230529.0
upper_middle_income,92.0,1.0,2016.0,251644.0
upper_middle_income,92.0,1.0,2017.0,270663.0
upper_middle_income,92.0,1.0,2019.0,302362.0
upper_middle_income,92.0,1.0,2021.0,332232.0
upper_middle_income,92.0,3.0,2022.0,342043.0
upper_middle_income,92.0,1.0,2023.0,349321.0
upper_middle_income,92.0,1.0,2024.0,359989.0
upper_middle_income,92.0,2.0,1950.0,51537.0
upper_middle_income,92.0,2.0,1951.0,51154.0
upper_middle_income,92.0,2.0,1952.0,51146.0
upper_middle_income,92.0,2.0,1953.0,49875.0
upper_middle_income,92.0,2.0,1955.0,46454.0
upper_middle_income,92.0,2.0,1956.0,44506.0
upper_middle_income,92.0,3.0,1957.0,42820.0
upper_middle_income,92.0,2.0,1958.0,41363.0
upper_middle_income_typo,92.0,2.0,1960.0,38094.0
upper_middle_income,92.0,2.0,1961.0,35880.0
upper_middle_income,92.0,2.0,1963.0,34099.0
upper_middle_income,92.0,3.0,1964.0,34010.0
upper_middle_income_typo,92.0,2.0,1965.0,34198.0
upper_middle_income,92.0,2.0,1967.0,35483.0
upper_middle_income,92.0,2.0,1968.0,37352.0
upper_middle_income,92.0,2.0,1969.0,38308.0
upper_middle_income,92.0,2.0,1970.0,40695.0
upper_middle_income,92.0,2.0,1971.0,41983.0
upper_middle_income,92.0,2.0,1972.0,45760.0
upper_middle_income,92.0,2.0,1973.0,50480.0
upper_middle_income_typo,92.0,2.0,1976.0,61861.0
upper_middle_income,92.0,2.0,1978.0,66914.0
upper_middle_income,92.0,2.0,1981.0,81007.0
upper_middle_income,92.0,2.0,1982.0,80278.0
upper_middle_income,92.0,2.0,1983.0,82113.0
upper_middle_income,92.0,2.0,1984.0,87456.0
upper_middle_income,92.0,2.0,1985.0,95592.0
upper_middle_income_typo,92.0,2.0,1986.0,103539.0
upper_middle_income_typo,92.0,2.0,1988.0,123194.0
upper_middle_income,92.0,2.0,1990.0,141654.0
upper_middle_income,92.0,2.0,1991.0,150502.0
upper_middle_income,92.0,2.0,1992.0,167459.0
upper_middle_income,92.0,2.0,1993.0,185226.0
upper_middle_income,92.0,2.0,1994.0,196438.0
upper_middle_income,92.0,2.0,1995.0,208329.0
upper_middle_income,92.0,2.0,1996.0,219571.0
upper_middle_income,92.0,2.0,1997.0,231309.0
upper_middle_income_typo,92.0,2.0,1999.0,250919.0
upper_middle_income,92.0,2.0,2000.0,262822.0
upper_middle_income,92.0,2.0,2001.0,278261.0
upper_middle_income,92.0,2.0,2002.0,292516.0
upper_middle_income,92.0,2.0,2003.0,301347.0
upper_middle_income,92.0,2.0,2005.0,338680.0
upper_middle_income,92.0,2.0,2006.0,363202.0
upper_middle_income,92.0,2.0,2008.0,383275.0
upper_middle_income,92.0,2.0,2009.0,395127.0
upper_middle_income,92.0,2.0,2010.0,414741.0
upper_middle_income,92.0,2.0,2011.0,442394.0
upper_middle_income,92.0,2.0,2012.0,475152.0
upper_middle_income,92.0,2.0,2014.0,531493.0
upper_middle_income,92.0,2.0,2015.0,570639.0
upper_middle_income,92.0,2.0,2016.0,622182.0
upper_middle_income,92.0,2.0,2017.0,666370.0
upper_middle_income,92.0,2.0,2018.0,692333.0
upper_middle_income,92.0,2.0,2019.0,728907.0
upper_middle_income,92.0,2.0,2022.0,822403.0
upper_middle_income,92.0,2.0,2024.0,873842.0
upper_middle_income,93.0,1.0,1950.0,16642.0
upper_middle_income,93.0,1.0,1952.0,15406.0
upper_middle_income,93.0,1.0,1953.0,15296.0
upper_middle_income,93.0,1.0,1954.0,15071.0
upper_middle_income,93.0,1.0,1955.0,14649.0
upper_middle_income,93.0,1.0,1956.0,14121.0
upper_middle_income,93.0,3.0,1958.0,13193.0
upper_middle_income,93.0,1.0,1959.0,12798.0
upper_middle_income,93.0,1.0,1960.0,12243.0
upper_middle_income,93.0,1.0,1961.0,11591.0
upper_middle_income,93.0,1.0,1962.0,11013.0
upper_middle_income,93.0,1.0,1963.0,10606.0
upper_middle_income,93.0,1.0,1964.0,10279.0
upper_middle_income,93.0,1.0,1965.0,10089.0
upper_middle_income,93.0,1.0,1966.0,10096.0
upper_middle_income,93.0,1.0,1969.0,10874.0
upper_middle_income,93.0,1.0,1970.0,11419.0
upper_middle_income,93.0,1.0,1971.0,11815.0
upper_middle_income,93.0,1.0,1972.0,11955.0
upper_middle_income,93.0,1.0,1973.0,12816.0
upper_middle_income,93.0,1.0,1974.0,14026.0
upper_middle_income,93.0,1.0,1975.0,15371.0
upper_middle_income,93.0,3.0,1976.0,16638.0
upper_middle_income,93.0,1.0,1977.0,16818.0
upper_middle_income,93.0,1.0,1978.0,17054.0
upper_middle_income,93.0,1.0,1979.0,17814.0
upper_middle_income,93.0,1.0,1980.0,18486.0
upper_middle_income,93.0,1.0,1981.0,19375.0
upper_middle_income,93.0,1.0,1983.0,19580.0
upper_middle_income,93.0,1.0,1984.0,20200.0
upper_middle_income,93.0,1.0,1985.0,21223.0
upper_middle_income_typo,93.0,1.0,1986.0,22647.0
upper_middle_income,93.0,1.0,1987.0,24210.0
upper_middle_income,93.0,1.0,1988.0,26585.0
upper_middle_income,93.0,1.0,1989.0,29368.0
upper_middle_income,93.0,1.0,1991.0,32902.0
upper_middle_income,93.0,1.0,1992.0,34667.0
upper_middle_income,93.0,1.0,1993.0,37238.0
upper_middle_income,93.0,1.0,1994.0,39691.0
upper_middle_income,93.0,1.0,1996.0,45331.0
upper_middle_income_typo,93.0,3.0,1997.0,48491.0
upper_middle_income,93.0,1.0,1998.0,52102.0
upper_middle_income,93.0,1.0,2000.0,59537.0
upper_middle_income,93.0,1.0,2001.0,63175.0
upper_middle_income_typo,93.0,1.0,2002.0,67535.0
upper_middle_income,93.0,1.0,2004.0,75543.0
upper_middle_income_typo,93.0,1.0,2006.0,87575.0
upper_middle_income,93.0,1.0,2007.0,95224.0
upper_middle_income,93.0,1.0,2008.0,100819.0
upper_middle_income,93.0,1.0,2009.0,105063.0
upper_middle_income_typo,93.0,3.0,2011.0,118305.0
upper_middle_income,93.0,1.0,2012.0,127253.0
upper_middle_income,93.0,1.0,2013.0,138813.0
upper_middle_income,93.0,3.0,2014.0,150108.0
upper_middle_income,93.0,1.0,2015.0,160412.0
upper_middle_income,93.0,1.0,2017.0,188151.0
upper_middle_income,93.0,1.0,2021.0,238453.0
upper_middle_income,93.0,1.0,2022.0,244360.0
upper_middle_income,93.0,1.0,2023.0,251709.0
upper_middle_income,93.0,1.0,2024.0,260167.0
upper_middle_income,93.0,2.0,1951.0,3593600.0
upper_middle_income,93.0,2.0,1952.0,35574.0
upper_middle_income,93.0,3.0,1953.0,35547.0
upper_middle_income,93.0,2.0,1954.0,34746.0
upper_middle_income,93.0,2.0,1955.0,33558.0
upper_middle_income,93.0,2.0,1956.0,32101.0
upper_middle_income,93.0,2.0,1957.0,30571.0
upper_middle_income,93.0,2.0,1958.0,29511.0
upper_middle_income,93.0,2.0,1959.0,28444.0
upper_middle_income,93.0,2.0,1960.0,27018.0
upper_middle_income_typo,93.0,2.0,1961.0,25586.0
upper_middle_income,93.0,2.0,1962.0,24522.0
upper_middle_income,93.0,2.0,1963.0,24045.0
upper_middle_income,93.0,2.0,1964.0,23993.0
upper_middle_income,93.0,2.0,1965.0,24055.0
upper_middle_income,93.0,2.0,1967.0,24379.0
upper_middle_income,93.0,2.0,1968.0,25367.0
upper_middle_income,93.0,2.0,1969.0,26913.0
upper_middle_income,93.0,2.0,1970.0,27851.0
upper_middle_income,93.0,2.0,1972.0,30289.0
upper_middle_income,93.0,2.0,1973.0,33237.0
upper_middle_income,93.0,2.0,1974.0,37034.0
upper_middle_income,93.0,2.0,1975.0,39248.0
upper_middle_income,93.0,2.0,1976.0,43389.0
upper_middle_income,93.0,2.0,1977.0,45163.0
upper_middle_income,93.0,2.0,1978.0,46233.0
upper_middle_income,93.0,2.0,1979.0,49105.0
upper_middle_income,93.0,2.0,1981.0,56110.0
upper_middle_income,93.0,2.0,1983.0,59235.0
upper_middle_income,93.0,2.0,1984.0,60819.0
upper_middle_income,93.0,2.0,1985.0,64916.0
upper_middle_income,93.0,2.0,1986.0,71457.0
upper_middle_income,93.0,2.0,1987.0,78107.0
upper_middle_income,93.0,2.0,1988.0,86155.0
upper_middle_income,93.0,3.0,1989.0,94206.0
upper_middle_income,93.0,3.0,1990.0,100829.0
upper_middle_income_typo,93.0,2.0,1991.0,106921.0
upper_middle_income,93.0,2.0,1992.0,113650.0
upper_middle_income,93.0,2.0,1993.0,126273.0
upper_middle_income,93.0,2.0,1994.0,139720.0
upper_middle_income,93.0,2.0,1996.0,158861.0
upper_middle_income,93.0,2.0,1997.0,167998.0
upper_middle_income,93.0,2.0,1998.0,177459.0
upper_middle_income,93.0,3.0,1999.0,186327.0
upper_middle_income,93.0,2.0,2000.0,192324.0
upper_middle_income,93.0,2.0,2001.0,201490.0
upper_middle_income_typo,93.0,2.0,2002.0,213441.0
upper_middle_income,93.0,2.0,2003.0,224109.0
upper_middle_income,93.0,2.0,2004.0,231154.0
upper_middle_income,93.0,2.0,2007.0,281117.0
upper_middle_income,93.0,2.0,2008.0,293387.0
upper_middle_income,93.0,2.0,2009.0,298598.0
upper_middle_income,93.0,2.0,2010.0,309024.0
upper_middle_income,93.0,2.0,2011.0,324980.0
upper_middle_income,93.0,2.0,2013.0,373001.0
upper_middle_income,93.0,2.0,2014.0,396422.0
upper_middle_income,93.0,2.0,2015.0,419661.0
upper_middle_income,93.0,2.0,2016.0,451697.0
upper_middle_income,93.0,2.0,2017.0,493552.0
upper_middle_income,93.0,2.0,2018.0,530123.0
upper_middle_income,93.0,2.0,2019.0,553295.0
upper_middle_income,93.0,2.0,2021.0,608769.0
upper_middle_income,93.0,2.0,2022.0,627444.0
upper_middle_income,93.0,2.0,2023.0,653032.0
upper_middle_income,93.0,3.0,2024.0,673876.0
upper_middle_income,94.0,1.0,1950.0,10520.0
upper_middle_income,94.0,3.0,1951.0,10932.0
upper_middle_income,94.0,1.0,1953.0,10198.0
upper_middle_income,94.0,1.0,1954.0,10229.0
upper_middle_income,94.0,1.0,1955.0,10144.0
upper_middle_income,94.0,1.0,1956.0,9767.0
upper_middle_income,94.0,1.0,1957.0,9339.0
upper_middle_income,94.0,1.0,1958.0,9025.0
upper_middle_income,94.0,1.0,1959.0,8753.0
upper_middle_income,94.0,1.0,1961.0,7842.0
upper_middle_income,94.0,1.0,1962.0,7476.0
upper_middle_income,94.0,1.0,1963.0,7182.0
upper_middle_income,94.0,1.0,1964.0,6881.0
upper_middle_income,94.0,1.0,1965.0,6727.0
upper_middle_income,94.0,1.0,1966.0,6713.0
upper_middle_income,94.0,1.0,1967.0,6823.0
upper_middle_income,94.0,1.0,1969.0,7085.0
upper_middle_income,94.0,3.0,1970.0,7528.0
upper_middle_income,94.0,1.0,1971.0,7832.0
upper_middle_income,94.0,3.0,1972.0,7983.0
upper_middle_income,94.0,1.0,1974.0,8953.0
upper_middle_income,94.0,1.0,1975.0,10090.0
upper_middle_income,94.0,1.0,1976.0,10813.0
upper_middle_income,94.0,1.0,1977.0,11331.0
upper_middle_income,94.0,1.0,1978.0,11508.0
upper_middle_income,94.0,1.0,1979.0,11768.0
upper_middle_income,94.0,1.0,1980.0,12316.0
upper_middle_income,94.0,1.0,1981.0,12700.0
upper_middle_income,94.0,1.0,1983.0,13620.0
upper_middle_income,94.0,1.0,1984.0,13683.0
upper_middle_income,94.0,1.0,1985.0,14241.0
upper_middle_income,94.0,1.0,1986.0,15077.0
upper_middle_income,94.0,1.0,1988.0,17476.0
upper_middle_income,94.0,1.0,1989.0,19625.0
upper_middle_income,94.0,1.0,1990.0,21500.0
upper_middle_income,94.0,1.0,1991.0,22312.0
upper_middle_income,94.0,1.0,1992.0,23275.0
upper_middle_income,94.0,1.0,1993.0,24586.0
upper_middle_income,94.0,1.0,1994.0,26419.0
upper_middle_income,94.0,1.0,1995.0,28332.0
upper_middle_income,94.0,1.0,1996.0,30332.0
upper_middle_income,94.0,1.0,1997.0,32795.0
upper_middle_income,94.0,1.0,1999.0,38271.0
upper_middle_income,94.0,1.0,2000.0,41106.0
upper_middle_income_typo,94.0,1.0,2001.0,43375.0
upper_middle_income,94.0,1.0,2003.0,48683.0
upper_middle_income,94.0,1.0,2004.0,51580.0
upper_middle_income,94.0,1.0,2005.0,54349.0
upper_middle_income,94.0,1.0,2006.0,58147.0
upper_middle_income,94.0,1.0,2007.0,63238.0
upper_middle_income,94.0,1.0,2009.0,72885.0
upper_middle_income,94.0,1.0,2010.0,76224.0
upper_middle_income,94.0,1.0,2011.0,80624.0
upper_middle_income,94.0,1.0,2013.0,92305.0
upper_middle_income,94.0,1.0,2014.0,100810.0
upper_middle_income_typo,94.0,1.0,2016.0,116880.0
upper_middle_income,94.0,1.0,2017.0,125641.0
upper_middle_income,94.0,1.0,2018.0,137352.0
upper_middle_income,94.0,1.0,2019.0,149239.0
upper_middle_income,94.0,1.0,2021.0,162711.0
upper_middle_income,94.0,1.0,2022.0,170111.0
upper_middle_income,94.0,1.0,2023.0,174617.0
upper_middle_income,94.0,3.0,1950.0,23704.0
upper_middle_income,94.0,2.0,1951.0,24833.0
upper_middle_income,94.0,2.0,1952.0,24391.0
upper_middle_income,94.0,2.0,1953.0,24093.0
upper_middle_income,94.0,2.0,1954.0,24105.0
upper_middle_income,94.0,3.0,1955.0,23623.0
upper_middle_income,94.0,2.0,1956.0,22610.0
upper_middle_income,94.0,2.0,1959.0,19692.0
upper_middle_income,94.0,2.0,1960.0,18746.0
upper_middle_income,94.0,2.0,1961.0,17684.0
upper_middle_income,94.0,2.0,1962.0,16973.0
upper_middle_income,94.0,2.0,1964.0,16376.0
upper_middle_income,94.0,2.0,1965.0,16533.0
upper_middle_income,94.0,2.0,1966.0,16587.0
upper_middle_income,94.0,2.0,1967.0,16642.0
upper_middle_income,94.0,2.0,1968.0,16934.0
upper_middle_income,94.0,2.0,1969.0,17767.0
upper_middle_income,94.0,2.0,1970.0,19116.0
upper_middle_income,94.0,2.0,1971.0,19704.0
upper_middle_income_typo,94.0,2.0,1972.0,20700.0
upper_middle_income,94.0,2.0,1973.0,21390.0
upper_middle_income,94.0,2.0,1974.0,23761.0
upper_middle_income,94.0,2.0,1976.0,28205.0
upper_middle_income,94.0,2.0,1977.0,30813.0
upper_middle_income_typo,94.0,2.0,1978.0,32130.0
upper_middle_income,94.0,2.0,1979.0,33058.0
upper_middle_income,94.0,2.0,1980.0,35132.0
upper_middle_income,94.0,2.0,1981.0,36444.0
upper_middle_income,94.0,2.0,1982.0,40203.0
upper_middle_income,94.0,2.0,1983.0,42823.0
upper_middle_income,94.0,2.0,1985.0,44154.0
upper_middle_income,94.0,2.0,1986.0,47481.0
upper_middle_income,94.0,2.0,1987.0,52607.0
upper_middle_income,94.0,2.0,1988.0,57703.0
upper_middle_income,94.0,2.0,1990.0,69953.0
upper_middle_income,94.0,3.0,1992.0,78433.0
upper_middle_income,94.0,2.0,1993.0,83296.0
upper_middle_income,94.0,2.0,1994.0,92598.0
upper_middle_income,94.0,2.0,1995.0,103078.0
upper_middle_income,94.0,2.0,1996.0,110671.0
upper_middle_income,94.0,2.0,1997.0,118459.0
upper_middle_income,94.0,2.0,1998.0,125627.0
upper_middle_income,94.0,2.0,2001.0,143557.0
upper_middle_income,94.0,2.0,2002.0,150318.0
upper_middle_income,94.0,2.0,2003.0,158885.0
upper_middle_income,94.0,2.0,2004.0,166880.0
upper_middle_income,94.0,2.0,2005.0,172794.0
upper_middle_income,94.0,2.0,2006.0,182501.0
upper_middle_income,94.0,2.0,2007.0,196619.0
upper_middle_income,94.0,2.0,2008.0,211496.0
upper_middle_income,94.0,2.0,2010.0,226359.0
upper_middle_income,94.0,2.0,2012.0,247378.0
upper_middle_income,94.0,2.0,2013.0,264338.0
upper_middle_income,94.0,2.0,2014.0,284942.0
upper_middle_income,94.0,2.0,2017.0,348248.0
upper_middle_income,94.0,2.0,2018.0,381723.0
upper_middle_income_typo,94.0,2.0,2019.0,411985.0
upper_middle_income,94.0,2.0,2020.0,427939.0
upper_middle_income,94.0,2.0,2021.0,439734.0
upper_middle_income,94.0,2.0,2022.0,463162.0
upper_middle_income,95.0,1.0,1950.0,6476.0
upper_middle_income,95.0,1.0,1951.0,6776.0
upper_middle_income,95.0,1.0,1953.0,6788.0
upper_middle_income,95.0,3.0,1954.0,6643.0
upper_middle_income,95.0,1.0,1955.0,6724.0
upper_middle_income,95.0,1.0,1956.0,6630.0
upper_middle_income,95.0,1.0,1958.0,6070.0
upper_middle_income,95.0,1.0,1959.0,5864.0
upper_middle_income_typo,95.0,1.0,1960.0,5558.0
upper_middle_income,95.0,1.0,1961.0,5208.0
upper_middle_income,95.0,1.0,1962.0,4948.0
upper_middle_income,95.0,1.0,1963.0,4749.0
upper_middle_income,95.0,1.0,1964.0,4483.0
upper_middle_income,95.0,1.0,1965.0,4321.0
upper_middle_income,95.0,1.0,1966.0,4362.0
upper_middle_income,95.0,1.0,1968.0,4531.0
upper_middle_income,95.0,1.0,1970.0,4730.0
upper_middle_income,95.0,1.0,1973.0,5266.0
upper_middle_income,95.0,1.0,1976.0,6901.0
upper_middle_income,95.0,1.0,1977.0,7175.0
upper_middle_income,95.0,1.0,1979.0,7713.0
upper_middle_income,95.0,1.0,1982.0,8584.0
upper_middle_income,95.0,1.0,1983.0,9094.0
upper_middle_income,95.0,1.0,1984.0,9376.0
upper_middle_income_typo,95.0,1.0,1985.0,9550.0
upper_middle_income,95.0,1.0,1986.0,10078.0
upper_middle_income,95.0,1.0,1987.0,10770.0
upper_middle_income_typo,95.0,1.0,1988.0,11609.0
upper_middle_income,95.0,1.0,1989.0,12744.0
upper_middle_income,95.0,1.0,1990.0,14161.0
upper_middle_income,95.0,1.0,1991.0,15060.0
upper_middle_income,95.0,1.0,1992.0,15497.0
upper_middle_income,95.0,1.0,1993.0,16214.0
upper_middle_income,95.0,1.0,1994.0,17207.0
upper_middle_income,95.0,1.0,1995.0,18665.0
upper_middle_income,95.0,1.0,1996.0,20244.0
upper_middle_income,95.0,1.0,1998.0,23695.0
upper_middle_income,95.0,1.0,1999.0,25738.0
upper_middle_income,95.0,1.0,2000.0,27844.0
upper_middle_income,95.0,3.0,2001.0,29618.0
upper_middle_income,95.0,1.0,2002.0,31049.0
upper_middle_income_typo,95.0,1.0,2003.0,32529.0
upper_middle_income,95.0,1.0,2005.0,36386.0
upper_middle_income,95.0,1.0,2006.0,38489.0
upper_middle_income,95.0,1.0,2007.0,41150.0
upper_middle_income,95.0,1.0,2008.0,44615.0
upper_middle_income,95.0,1.0,2009.0,48457.0
upper_middle_income,95.0,1.0,2010.0,51587.0
upper_middle_income,95.0,1.0,2011.0,53953.0
upper_middle_income,95.0,1.0,2013.0,60662.0
upper_middle_income,95.0,1.0,2014.0,65390.0
upper_middle_income,95.0,1.0,2015.0,71430.0
upper_middle_income,95.0,1.0,2016.0,77385.0
upper_middle_income,95.0,1.0,2017.0,82721.0
upper_middle_income,95.0,1.0,2018.0,89239.0
upper_middle_income,95.0,1.0,2019.0,98263.0
upper_middle_income,95.0,1.0,2020.0,105942.0
upper_middle_income,95.0,1.0,2021.0,109001.0
upper_middle_income,95.0,1.0,2023.0,117773.0
upper_middle_income,95.0,1.0,2024.0,122954.0
upper_middle_income,95.0,2.0,1950.0,15026.0
upper_middle_income,95.0,2.0,1951.0,15815.0
upper_middle_income,95.0,2.0,1952.0,16478.0
upper_middle_income,95.0,2.0,1954.0,15907.0
upper_middle_income,95.0,2.0,1955.0,15973.0
upper_middle_income,95.0,2.0,1956.0,15566.0
upper_middle_income,95.0,2.0,1957.0,14762.0
upper_middle_income,95.0,2.0,1958.0,13989.0
upper_middle_income,95.0,2.0,1960.0,12629.0
upper_middle_income,95.0,2.0,1961.0,11971.0
upper_middle_income_typo,95.0,2.0,1962.0,11443.0
upper_middle_income,95.0,2.0,1963.0,11125.0
upper_middle_income,95.0,2.0,1965.0,10940.0
upper_middle_income,95.0,2.0,1966.0,11140.0
upper_middle_income,95.0,2.0,1968.0,11250.0
upper_middle_income,95.0,2.0,1970.0,12294.0
upper_middle_income,95.0,2.0,1971.0,13203.0
upper_middle_income,95.0,2.0,1972.0,13464.0
upper_middle_income,95.0,2.0,1973.0,14214.0
upper_middle_income,95.0,2.0,1974.0,14873.0
upper_middle_income,95.0,2.0,1975.0,16790.0
upper_middle_income,95.0,2.0,1976.0,18818.0
upper_middle_income,95.0,2.0,1977.0,19513.0
upper_middle_income,95.0,2.0,1979.0,22391.0
upper_middle_income,95.0,2.0,1981.0,24608.0
upper_middle_income,95.0,2.0,1982.0,25607.0
upper_middle_income,95.0,2.0,1983.0,28361.0
upper_middle_income,95.0,2.0,1984.0,30331.0
upper_middle_income,95.0,2.0,1988.0,38170.0
upper_middle_income,95.0,2.0,1990.0,46689.0
upper_middle_income,95.0,2.0,1993.0,56011.0
upper_middle_income,95.0,2.0,1994.0,59602.0
upper_middle_income,95.0,2.0,1995.0,66824.0
upper_middle_income,95.0,2.0,1997.0,80836.0
upper_middle_income,95.0,2.0,2000.0,97247.0
upper_middle_income,95.0,2.0,2001.0,101536.0
upper_middle_income,95.0,2.0,2003.0,109145.0
upper_middle_income,95.0,2.0,2004.0,115283.0
upper_middle_income,95.0,2.0,2005.0,121500.0
upper_middle_income,95.0,2.0,2006.0,126348.0
upper_middle_income,95.0,2.0,2010.0,163330.0
upper_middle_income,95.0,2.0,2011.0,167365.0
upper_middle_income,95.0,2.0,2012.0,174025.0
upper_middle_income,95.0,3.0,2013.0,183538.0
